code,name,la,ln,Trains,train_orig
PHI,PANIKHAITI,91.87570054,26.21196489,2,0
PHK,PUNARAKH,85.803757,25.481495,20,0
PHN,POKHRAYAN,79.840888,26.222964,25,0
PHR,PHILLAUR JN,75.785761,31.016907,37,0
PHV,PIRTHIGANJ,82.01283447,25.85553996,1,0
PIA,PIPRAIGAON,77.964258,24.503643,6,0
PIL,PILER,78.927499,13.662347,10,0
PIP,PIPLIA,75.007483,24.203693,10,0
PIT,PALITANA,71.823197,21.538301,2,1
PIZ,PINGLI,76.85772664,19.21840134,7,0
PJB,PANIAJOB,80.693768,21.183732,2,0
PJR,PANGRI,75.866773,18.28370317,2,0
PK,PAKNI,75.77887404,17.72486594,2,0
PKA,PRADHANKHUNTA,86.515977,23.77259,4,0
PKB,PATHARKHOLA S,93.10297773,25.77893135,2,0
PKD,PENUKONDA,77.592521,14.099641,12,0
PKF,POKLA,84.951364,22.89496,6,0
PKK,PAKKI,74.355504,30.164759,2,0
PKL,PAPINAYAKNAHALI,76.490876,15.236109,4,0
PKNS,POKHARNI NRSNHA,76.73163885,19.11874726,4,0
PKO,PALAKOLLU,81.717145,16.522244,10,0
PKPU,PEDDAKURAPADU,80.252989,16.459296,4,0
PKQ,PATTIKKAD,76.231795,11.020627,2,0
PKR,PAKUR,87.856054,24.638002,47,0
PKRA,PARSA KHERA,79.341852,28.433371,2,0
PKRD,PAKARA ROAD,80.505599,24.0512,2,0
PKU,PANSKURA,87.74302371,22.39310276,25,0
PKW,PILKHUA,77.668008,28.712335,31,0
PLA,PALIA,75.79985,22.829589,2,0
PLCJ,PHALODI JN,72.366863,27.124914,17,0
PLD,PALDHI,75.46157,21.022832,4,0
PLG,PALGHAR,72.77248,19.698038,26,0
PLI,PETTAIVAYATALAI,78.495114,10.898666,1,0
PLJ,PALEJ,73.072387,21.921578,15,0
PLJE,PHULWARTANR,86.226577,23.77515,4,0
PLK,PALIA KALAN,80.582392,28.426644,2,0
PLMD,PILAMEDU,76.999566,11.033241,2,0
PLNI,PALANI,77.521183,10.458722,2,1
PLO,PULGAON JN,78.318111,20.726734,27,0
PLP,PHULPUR,82.091535,25.552534,17,0
PLS,PIPALSANA,78.83533,28.952153,6,0
PLU,PATAKOTTACHERU,77.521795,15.172077,4,0
PLW,PINGLESHWAR,75.86034404,23.21113604,3,0
PLY,PLASSEY,88.28447,23.777986,10,0
PM,PALAM,77.09295,28.585656,9,0
PMD,PAMIDI,77.59904464,14.98072654,2,0
PMK,PARAMAKKUDI,78.591131,9.539071,16,0
PMKT,PIMPALKHUTI,78.581025,19.829473,3,0
PML,PAPANASAM,79.268542,10.922767,10,0
PMN,PAMAN,80.08042,26.359934,2,0
PMP,PIMPRI,73.801991,18.622977,10,0
PMPE,PAMPORE,74.9238,34.006,2,0
PMR,PITAMBARPUR,79.538072,28.200105,16,0
PMT,PULLAMPET,79.205606,14.120622,6,0
PMU,PARMANANDPUR,85.133951,25.741291,2,0
PMY,PALI MARWAR,73.327309,25.790692,39,0
PN,PANSAR,72.47975,23.307875,2,0
PNB,PANBARI,91.951417,26.226727,2,0
PNBE,PATNA JN,85.136824,25.60256,191,29
PNC,PATNA SAHEB,85.230942,25.585856,118,0
PND,PENDRA ROAD,81.89917,22.755825,47,0
PNDM,PENNADAM,79.219978,11.397963,5,0
PNE,PRANTIK,87.693501,23.694435,18,0
PNF,PANGAON,76.635315,18.634293,10,0
PNJ,PADRIGANJ,80.11383798,22.31720861,5,0
PNK,PANKI,80.236441,26.459172,18,0
PNM,PANYAM,78.339158,15.50076,6,0
PNME,PARASNATH,86.037862,23.987971,49,0
PNP,PANIPAT JN,76.963793,29.388948,82,0
PNPL,PANPALI,84.139173,21.915686,4,0
PNQ,PUNKUNNAM,76.20943,10.535054,19,0
PNSA,PUNSIA,87.00375067,24.95316731,2,0
PNU,PALANPUR JN,72.430172,24.174433,96,0
PNVL,PANVEL,73.121756,18.990919,80,0
PNW,PUNDHAG,86.089576,23.508909,7,0
PNWN,PACHWAN,77.128302,23.208785,3,0
PNYA,PANIAHWA,83.933839,27.167486,5,0
POA,PALLIKONA,80.804351,16.061989,4,0
POE,PAWAPURI ROAD H,85.512918,25.160225,7,0
POF,PIPARSAND,80.798664,26.743404,1,0
POK,POKRAN,71.923129,26.930571,4,0
POO,POTLAPADU,79.523864,15.873337,4,0
POR,PIPALDA ROAD,76.616541,24.956611,2,0
POT,POTHIA,88.179429,26.310567,2,0
POU,PADRAUNA,83.982606,26.8977092,4,0
POZ,POTUL,75.121777,19.918567,6,0
PP,PURANPUR,80.150951,28.514911,5,0
PPC,PIPRAICH,83.535848,26.828307,5,0
PPD,PIPLOD JN,73.9091,22.819148,4,0
PPF,PIPLAJ,74.377466,26.164809,2,0
PPG,PIPLODA BAGLA,75.433639,23.357472,3,0
PPH,PIPRI DIH,83.500574,25.879046,2,0
PPI,PIPARIYA,78.354538,22.753941,75,0
PPJ,POPHLAJ,75.117846,18.292242,2,0
PPLI,PIPLI,69.934426,22.345082,2,0
PPM,PHIRANGIPURAM,80.255894,16.292376,6,0
PPN,PUNPUN,85.09876769,25.48822964,5,0
PPO,PANPOSH,84.804627,22.228538,6,0
PPR,PIPAR ROAD JN,73.448703,26.45285,7,0
PPT,PIRPAINTI,87.42182446,25.29037539,18,0
PPTA,PATLIPUTRA,85.068505,25.621426,4,2
PPZ,PEDDAMPET,79.42682413,18.80266937,2,0
PQA,PIPLA HALT,79.06676,21.312575,3,0
PQL,PINDIAL,79.454715,17.925189,4,0
PQN,PARIAWAN K.K.RD,81.368601,25.825794,12,0
PRB,PARBATI,77.012393,23.250527,9,0
PRCA,PERECHERLA,80.339519,16.319601,6,0
PRDH,PIRDULESHA HALT,73.155686,25.873873,1,0
PRDL,PARADOL,82.188481,23.25057,9,0
PRDP,PARADIP,86.620141,20.280364,4,2
PRF,PARSIPUR,82.637162,25.37052,11,0
PRG,PRAYAG,81.867081,25.467939,27,1
PRH,POWERPET,81.106602,16.713189,6,0
PRI,PATHRI,78.076506,29.851996,1,0
PRKD,POWERKHEDA,77.747363,22.673479,2,0
PRKE,PURUA KHERA,78.948591,28.38702,2,0
PRL,POLUR,79.130558,12.511327,4,0
PRLI,PARLI VAIJNATH,76.524424,18.853005,26,0
PRNA,PURNIA JN,87.519124,25.790678,4,0
PRNR,PORJANPUR,85.521374,21.789139,2,0
PRP,PAHARPUR,85.204571,24.624932,12,0
PRR,PURULIA JN,86.37787,23.324911,49,5
PRT,PANRUTI,79.555153,11.773239,4,0
PRTL,PIRTALA,88.280583,24.359325,4,0
PRWD,PAREWADI,74.952285,18.289799,2,0
PS,PARAS,76.815865,20.724519,2,0
PSA,PALASA,84.422091,18.756782,82,0
PSAE,PURBASTHALI,88.323896,23.453302,2,0
PSB,PARSABAD,85.73873,24.307559,9,0
PSD,PARSODA,74.87513523,19.95369657,5,0
PSDA,PASIVEDALA,81.700939,16.99331,4,0
PSE,PUSAULI,83.72151,25.097235,3,0
PSK,PARADSINGA HALT,78.854197,21.541244,4,0
PSL,PARISAL,76.615266,27.669476,2,0
PSLI,PARSOLI,74.875358,25.113462,1,0
PSO,PALSORA MAKRAWA,75.53156918,23.26065021,3,0
PSPY,PRASANNAYANAPAL,77.6021062,14.63117779,4,0
PSR,PASRAHA,86.743883,25.403765,4,0
PST,POSOTIA,85.254753,22.447129,4,0
PSV,PARSNEU,74.378783,28.037883,4,0
PSX,PTNSNGI TWN HLT,79.025915,21.335452,6,0
PTA,PATIALA,76.4041,30.344249,15,0
PTB,PATTAMBI,76.18133665,10.80193298,24,0
PTH,PATRANGA,81.625869,26.825007,2,0
PTJ,PODANUR JN,76.990125,10.965425,60,0
PTK,PATHANKOT,75.644427,32.271804,17,2
PTKC,PATHANKOT CANTT,75.636044,32.2593,92,0
PTKP,POTKAPALLI,79.4644455,18.42906198,2,0
PTLI,PATHAULI,77.92459376,27.15684319,2,0
PTNR,PATELNAGAR,77.15626035,28.66000908,3,0
PTP,PATAL PANI,75.797002,22.514232,4,0
PTRD,PATAUDI ROAD,76.755565,28.350738,21,0
PTRE,PATARA,80.203446,26.232168,3,0
PTRL,PATHRALA,74.743953,30.006625,3,0
PTRU,PATRATU,85.305877,23.667024,15,0
PTS,PATANSAONGI,79.010677,21.344445,4,0
PTT,PUTALAPATTU,79.098727,13.373419,2,0
PTU,PARTUR,76.212767,19.575715,32,0
PTWA,PATWARA,80.41370457,23.91430728,2,0
PTZ,PATSUL,77.038231,21.0022,4,0
PU,PATCHUR,78.4694944,12.5866573,2,0
PUA,PULLA,81.324846,16.809911,4,0
PUD,PHANDA,77.189255,23.232986,3,0
PUE,PALARI,79.815973,22.301904,2,0
PUK,PUDUKAD,76.260707,10.420507,8,0
PUL,RAMPURA PHUL,75.23738,30.269357,17,0
PUMU,PENUMARRU,80.77586,16.131433,4,0
PUN,PUNDI,84.370679,18.665918,2,0
PUNE,PUNE JN,73.873086,18.529378,208,46
PUO,PIR UMROD,76.22996431,23.25586087,4,0
PURI,PURI,85.839992,19.811459,82,41
PUS,PHUSRO,86.01025,23.767489,8,0
PUT,PUTTUR,79.552666,13.439642,20,0
PUU,PUNALUR,76.916104,9.023336,2,1
PUX,PARASIA,78.76432,22.193186,5,0
PVD,PEDDAVADLAPUDI,80.612645,16.414205,4,0
PVP,PARVATIPURAM,83.426966,18.77067,32,1
PVPT,PARVATIPURAM TN,83.433701,18.783875,25,0
PVR,PANDHARPUR,75.319283,17.66849,16,5
PVRD,PIRAVAM ROAD,76.454731,9.828669,12,0
PVU,PARAVUR,76.668238,8.815758,22,0
PWL,PALWAL,77.342232,28.151841,25,0
PWS,PHULWARI SHARIF,85.07943,25.586297,14,0
PYD,PALLIYADI,77.259683,8.26515,3,0
PYG,PRAYAG GHAT,81.8674,25.4682,2,1
PYOL,PAYYOLI,75.617595,11.516716,4,0
QLD,QUILANDI,75.693924,11.446139,30,0
QLM,KULEM,74.24423,15.334036,15,0
QLN,KOLLAM JN,76.596753,8.886586,112,1
QRP,KILA RAIPUR,75.827486,30.759177,9,0
QSR,KANSRAO,78.1417954,30.07856986,2,0
R,RAIPUR JN,81.629328,21.256462,141,2
RA,RAMPARDA,71.352035,22.634966,4,0
RAA,BARARA,77.035501,30.213325,11,0
RAG,RAIGIR,78.941202,17.550881,4,0
RAIR,RAIRAKHOL,84.333562,21.046745,27,0
RAJP,RAJAPUR ROAD,73.626565,16.635175,8,0
RAKL,RETHORAKALAN,78.240156,26.397857,2,0
RAL,REPALLE,80.828736,16.019794,4,2
RANI,RANI,73.31039,25.347582,26,0
RASP,RASIPURAM,78.1855,11.4615,6,0
RAU,RAU,75.80495,22.633145,4,0
RAY,RAY,85.077816,23.690082,9,0
RBA,RAMBHA,85.094079,19.537957,4,0
RBD,RAHIMABAD,80.6006388,26.99934325,4,0
RBG,RAYBAG,74.80682566,16.48337451,10,0
RBGJ,ROBERTS GANJ,83.077822,24.683136,12,0
RBK,REOTI B KHERA,79.107047,28.318709,4,0
RBL,RAE BARELI JN,81.23932,26.232684,59,1
RBS,RUPBAS,77.59096323,26.99038038,6,0
RBZ,RAMBHADDARPUR,85.865182,25.977172,4,0
RC,RAICHUR,77.339165,16.192441,62,0
RCD,RAJCHANDRAPUR,88.321219,22.652739,2,0
RCG,RACHAGUNNERI,79.629853,13.714631,1,0
RCJ,RANYAL JASMIYA,76.072554,23.161929,2,0
RCTC,RAGHUNATHPUR,86.149605,20.351679,2,0
RDDE,RATHDHANA,77.059148,28.904132,1,0
RDG,RAYADRUG,76.856828,14.705815,2,0
RDHP,RADHANPUR,71.585594,23.84693,6,0
RDL,RUDAULI,81.754202,26.762188,26,0
RDM,RAMAGUNDAM,79.4351,18.763329,70,0
RDP,RADHIKAPUR,88.448153,25.643574,4,2
RDRA,RAMDEVRA,71.929837,27.006279,15,0
RDT,RAVTHA ROAD,75.958203,24.933449,1,0
RDUM,RAMPUR DUMRA,86.00064158,25.33086328,8,0
RE,REWARI,76.609414,28.202779,78,0
RECH,RECHNI ROAD,79.451894,19.140541,3,0
REG,REGUPALEM,82.790267,17.505201,2,0
REI,RITHI,80.140267,23.904168,5,0
REJ,REJINAGAR,88.259255,23.85009,6,0
REM,REDDIGUDEM,80.05081493,16.44232772,2,0
REN,REN,74.074462,26.788798,6,0
REWA,REWA,81.250615,24.537122,18,9
RFJ,RAFIGANJ,84.634804,24.819694,17,0
RG,RAJGHAT NARORA,78.353587,28.235655,2,0
RGB,RAMGANGA,79.375029,28.298118,2,0
RGD,RAJGIR,85.414697,25.033069,7,3
RGDA,RAYAGADA,83.410505,19.175642,48,2
RGH,RAMGARHWA,84.79714865,26.87384283,4,0
RGI,RAMGIRI,76.12545422,13.95014469,3,0
RGJ,RAIGANJ,88.127696,25.619125,4,0
RGL,RENGALI,84.042299,21.636895,15,0
RGM,RANGAPURAM,78.059153,15.406776,6,0
RGO,ROTEGAON,74.75787,19.956132,26,0
RGP,RAGHUNATHPALLI,79.2553036,17.75647881,6,0
RGPM,RAGHAVAPURAM,79.411187,18.681242,2,0
RGS,RINGAS JN,75.563604,27.373379,10,0
RGU,RAGAUL,80.129683,25.686945,5,0
RHA,RANAGHAT JN,88.568184,23.173344,10,0
RHE,RAKHA MINES,86.354133,22.674292,6,0
RHG,RAJGARH,76.607541,27.240827,19,0
RHMA,RAHAMA,86.405224,20.298605,4,0
RHN,ROSHANPUR,78.887727,29.046556,2,0
RIG,RAIGARH,83.39067,21.891289,45,2
RJA,RAJANAGAR,86.152987,26.401801,8,0
RJAP,RAJAPUR,78.163648,16.859603,1,0
RJB,RAJABERA,86.080936,23.751105,3,0
RJG,RAJGRAM,87.867636,24.544607,8,0
RJI,RAJAWARI,83.130772,25.497689,2,0
RJK,RAJA KA SAHASPR,78.780097,28.626216,13,0
RJN,RAJ NANDGAON,81.039019,21.101186,56,0
RJO,RAJENDRA PUL,86.010546,25.387447,4,0
RJP,RAZAMPETA,79.152741,14.184525,35,0
RJPB,RAJENDRANAGAR T,85.162449,25.603351,78,13
RJPM,RAJAPALAYAM,77.561026,9.452404,2,0
RJQ,RAJENDRANAGAR,75.829546,22.670031,4,0
RJR,RAJALDESAR,74.477712,28.033672,8,0
RJS,RAJIYASAR,73.84216374,29.06749331,4,0
RJT,RAJKOT JN,70.803446,22.312206,79,4
RJY,RAJAHMUNDRY,81.783901,16.984159,189,1
RK,ROORKEE,77.87417,29.851671,76,0
RKB,RAIKA BAGH,73.039744,26.291628,26,0
RKD,RUKADI,74.356715,16.724872,11,0
RKL,RAMKOLA,83.836714,26.90674,2,0
RKM,RAJA KI MANDI,77.996613,27.193811,55,0
RKO,RMKRSHNAPRM GTE,78.528473,17.476299,2,0
RKSH,RISHIKESH,78.287498,30.107173,4,2
RKSN,RAJKHARSAWAN JN,85.811158,22.733525,20,0
RKZ,RAJKIAWAS,73.523536,25.75038,2,0
RLA,RAJULA JN,71.479251,21.103699,2,0
RLL,REGADIPALLI,78.136002,14.813572,2,0
RLO,RAYALCHERUVU,77.821035,15.055957,6,0
RM,RAJMANE,74.941672,20.643085,2,0
RMA,RAMGANJ MANDI,75.939411,24.644606,47,0
RMB,RAMPURA BERI,75.64547983,28.53013206,2,0
RMC,RAM CHAURA ROAD,81.686954,25.609488,7,0
RMD,RAMANATHAPURAM,78.836862,9.358387,16,0
RMF,RAMNA,83.605713,24.239748,2,0
RMGM,RAMANAGARAM,77.283451,12.720096,22,0
RMH,RANGMAHAL,73.974734,29.405816,4,0
RMJK,RAM NAGAR J K,75.145426,32.863528,2,0
RMM,RAMESWARAM,79.306787,9.280973,16,8
RMN,RAMAN,74.962088,29.959834,2,0
RMNP,RAMANNAPETA,79.087023,17.282344,7,0
RMO,RAMAKONA,78.826509,21.684349,6,0
RMP,RAHIMATPUR,74.17217,17.612152,5,0
RMPB,RAMPUR BAZAR,88.60611,25.358763,2,0
RMR,RAMNAGAR,79.122239,29.390223,12,6
RMRB,RAMNAGAR BENGAL,87.55405,21.677451,4,0
RMT,RAMGARH CANT,85.520249,23.617327,11,0
RMU,RAMPUR,79.023419,28.778863,65,0
RMY,RUKMAPUR,77.675424,17.27365,2,0
RN,RATNAGIRI,73.356938,17.002793,62,1
RNBT,RAHENBATA,83.089931,20.329013,2,0
RNC,RANCHI,85.33352,23.348811,62,17
RNE,RANJANI,76.107028,19.646129,6,0
RNG,RANIGANJ,87.11698,23.602851,48,0
RNGG,RANGALITING,93.918286,26.656417,2,0
RNH,RUNKHERA,75.18880223,23.41384604,6,0
RNJD,RANJANGAON RD,74.600703,18.870972,6,0
RNL,RANALA,74.47179,21.372813,4,0
RNN,RAJANKUNTI,77.564915,13.174151,4,0
RNO,RANOLI,73.11226621,22.4052521,4,0
RNPR,RUPNARAYANPUR,86.885481,23.818703,8,0
RNQ,RENUKUT,83.039896,24.203558,16,0
RNR,RANIBENNUR,75.635054,14.625461,35,0
RNT,RANTHAMBHORE,76.410001,26.093063,2,0
RNU,RATNAPUR,76.651361,21.474117,2,0
RNV,RANIWARA,72.204293,24.750455,8,0
RNW,RENWAL,75.356234,27.149463,2,0
RNY,RANGIYA JN,91.605929,26.447901,58,2
ROA,RUSERA GHAT,86.035742,25.746302,2,0
ROB,ROBERTSON,83.182508,21.988744,4,0
ROHA,ROHA,73.12357712,18.44649043,23,0
ROI,REOTI,84.37469,25.833886,2,0
ROK,ROHTAK JN,76.57955,28.890904,51,1
ROP,RUPSA JN,87.018507,21.621995,6,0
ROU,ROURKELA,84.863132,22.22844,87,4
ROZA,ROZA JN,79.956038,27.853121,20,0
RPAN,RANGAPARA NORTH,92.682658,26.8215934,6,0
RPAR,RUPNAGAR,76.533241,30.972816,12,0
RPD,RUPAUND,80.573345,23.731755,9,0
RPH,RAMPUR HAT,87.782147,24.179797,85,4
RPJ,RAJPURA JN,76.59402019,30.48645895,59,0
RPK,RAVALPALI KALAN,78.084165,17.439968,4,0
RPL,REDDIPALLE,79.22553,14.093158,2,0
RPR,RAGHUNATHPUR,84.305227,25.565439,16,0
RPRD,RUPRA ROAD,83.330956,20.08447,18,0
RPRL,RAPARLA HALT,80.169121,15.619244,2,0
RPUR,RATANPUR,86.57608,25.279794,8,0
RPZ,RANAPRATAPNAGAR,73.728056,24.582417,25,0
RQJ,RNINGR JLPAIGRI,88.648293,26.544663,8,0
RQP,RADHAKISHOREPUR,85.754538,20.55992,6,0
RRB,BIRUR JN,75.974749,13.591101,50,0
RRGA,RANGAREDDY GUDA,78.180833,16.901936,1,0
RRI,RAHURI,74.677702,19.41155,8,0
RRJ,RAMARAJU PALLI,77.617367,15.041948,2,0
RRL,REWRAL,79.468096,21.261121,2,0
RRME,RANCHI ROAD,85.511603,23.665992,4,0
RRS,RAGHURAJ SINGH,80.879669,26.255836,2,0
RS,RISIA,81.605514,27.688822,2,0
RSA,RISAMA,81.324776,21.058881,2,0
RSG,RAMSAGAR,87.277063,23.106248,4,0
RSI,RAISI,78.06643355,29.6928321,4,0
RSNR,RAI SINGH NAGAR,73.450472,29.535956,2,0
RSR,RASRA,83.85785,25.861714,14,0
RSYI,RASAYANI,73.151919,18.894002,4,0
RT,ROHAT,73.09531882,25.92147561,2,0
RTA,RUTHIYAI,77.175827,24.531922,34,0
RTG,RANGTONG,88.342388,26.836122,1,0
RTGH,RATANGARH JN,74.62360257,28.06658671,16,0
RTI,RAOTI,74.878674,23.183572,4,0
RTM,RATLAM JN,75.050826,23.34038,127,2
RTP,RATANPURA,83.744472,25.921924,4,0
RU,RENIGUNTA JN,79.50629,13.636261,136,1
RUB,RASULABAD,80.977088,25.826999,1,0
RUI,RUKNI,86.548025,23.551806,2,0
RUL,RAULI,83.16728,19.230268,2,0
RUM,RUPAMAU,81.325346,26.230209,4,0
RUPC,RUDRAPUR CITY,79.379212,28.969281,18,0
RUR,RANPUR,71.717303,22.359871,6,0
RURA,RURA,79.908216,26.485377,16,0
RUSD,RUNNI SAIDPUR,85.519694,26.410576,6,0
RV,RAVER,76.044594,21.222201,12,0
RVD,RAVIKAMPADU,82.368151,17.230245,2,0
RVKH,RAVINDRAKHANI,79.461396,18.936594,4,0
RWH,ROWRIAH SDG,94.172441,26.721887,2,0
RWJ,RAWANIA DUNGAR,76.313705,25.887841,4,0
RWL,RAIWALA,78.209877,30.032143,14,0
RWO,RANAVAV,69.726078,21.698214,2,0
RXL,RAXAUL JN,84.844564,26.987018,14,7
RYP,RAYANAPADU,80.562937,16.577504,2,0
RYS,RASURIYA,79.474459,28.26396,3,0
S,SHRIRANGAPATNA,76.678033,12.4247,9,0
SA,SALEM JN,78.113415,11.671726,154,1
SAA,SATHIAON,83.287317,26.034194,6,0
SAB,SANTAMAGULUR,79.915056,16.147071,4,0
SAC,SANICHARA,78.198369,26.363371,4,0
SAD,SONADA,88.273323,26.960337,6,0
SADP,SAIDAPUR,77.24979123,16.57000116,14,0
SAG,SANGRUR,75.83051747,30.2437914,27,0
SAGR,SHRIRAJNAGAR,81.077837,26.522626,4,0
SAH,SAPHALE,72.821826,19.576592,9,0
SAHL,SAHELI,77.819849,22.488281,2,0
SAI,SARAI,85.276609,25.779962,2,0
SAL,SALWA,79.292976,21.236542,1,0
SALE,SALAR,88.111097,23.774579,15,0
SALI,SALI,75.031546,26.705767,2,0
SAN,SANDILA,80.517354,27.059455,24,0
SANK,SANK,78.059751,26.43052,1,0
SANR,SARDARNAGAR,83.494054,26.700859,3,0
SAO,SAGONI,79.81143897,23.81189615,3,0
SAP,SATTENAPALLE,80.152704,16.405018,26,0
SAPE,SAPE WAMNE,73.356471,18.085549,4,0
SAR,SHAHZAD NAGAR,79.052147,28.750033,2,0
SAS,SHDSPRA PADMPRA,75.883282,26.71363,2,0
SASN,SAHIBZADA ASNGR,76.739952,30.666125,14,0
SASR,SAUSAR,78.802525,21.658885,6,0
SAT,SANT ROAD,73.80040253,22.79639456,4,0
SAU,SANAND,72.38474947,23.02421582,9,0
SAV,SAVDA,75.910659,21.111116,2,0
SAW,SURIAWAN,82.423665,25.46104,14,0
SBB,SAHIBABAD,77.364182,28.674037,25,0
SBBJ,SBB JOGULAMBA H,78.041605,15.915692,4,0
SBC,BANGALORE CY JN,77.568083,12.977595,117,41
SBD,SLEEMANABAD RD,80.285208,23.614369,6,0
SBE,SORBHOG JN,90.888281,26.494286,2,0
SBG,SAHIBGANJ JN,87.634577,25.241392,30,2
SBHR,SUBRAHMANYA RD,75.55761503,12.73127246,6,0
SBI,SABARMATI JN,72.587162,23.072985,36,0
SBLJ,SHRI BALAJI,73.53738229,27.41676108,2,0
SBLT,SHRIBDRYA LATHI,71.515941,27.030421,13,0
SBM,SONBARSA KCHERI,86.59565906,25.79380813,2,0
SBNM,SUBARNAMRIGI,88.292124,24.27321,3,0
SBO,SABAUR,87.045918,25.239083,8,0
SBP,SAMBALPUR,83.96032527,21.48305144,61,6
SBPD,SAMBALPUR ROAD,83.97571147,21.47790035,24,0
SBPY,SAMBALPUR CITY,84.00761716,21.47702229,10,0
SBR,SAMBHAR LAKE,75.179915,26.904308,13,0
SBRA,SARBAHARA,81.910429,22.710502,6,0
SBT,SABARMATI JN,72.589282,23.077546,18,0
SBV,S BHAKHTIYARPUR,86.59738402,25.72085979,12,0
SBW,SBEWBABUDIH,86.390668,23.659482,2,0
SBY,SOLAN BREWERY,77.1144,30.9299,2,0
SBZ,SISWA BAZAR,83.75634907,27.14956695,12,0
SC,SECUNDERABAD JN,78.501481,17.433147,170,46
SCC,SITAPUR CANT,80.698784,27.559468,8,0
SCE,SENCHOA JN,92.64248191,26.31161307,2,0
SCH,SACHIN,72.874083,21.077673,9,0
SCI,SANCHI,77.735783,23.488096,10,0
SCKR,SALICHAUKA ROAD,78.676291,22.833649,6,0
SCM,SIMHACHALAM,83.220449,17.744667,28,0
SCN,SONDHA ROAD,78.484558,26.498827,2,0
SCO,SATUNA,76.348052,19.494861,6,0
SCT,SENGOTTAI,77.24185,8.9874125,2,1
SDAH,SEALDAH,88.374713,22.566758,54,26
SDB,SHAHABAD,76.943513,17.121663,32,0
SDBH,SINDRIBLOCK HUT,86.447091,23.692944,2,0
SDD,SINDHAWADAR,70.894135,22.546528,4,0
SDE,SADISOPUR,84.916992,25.566169,10,0
SDF,SUDSAR,73.785795,28.012356,6,0
SDGH,SRI DUNGARGARH,74.008011,28.070311,8,0
SDGM,SARDARGRAM,72.641987,23.070758,2,0
SDH,SARADHNA,74.56620475,26.34042601,2,0
SDI,SAGARDIGHI,88.105398,24.287789,4,0
SDL,SHAHDOL,81.364073,23.285962,55,1
SDLP,SADULPUR JN,75.386989,28.631138,17,0
SDM,SURAREDDIPALEM,80.045682,15.407571,2,0
SDMD,SUDAMDIH,86.44032,23.654478,2,0
SDN,SHOLAVANDAN,77.965082,10.02227,11,0
SDNR,SEYDUNGANALLUR,77.834992,8.639358,2,0
SDPN,SINDPAN,75.03158,24.164576,1,0
SDRA,SUDHRANA,76.425807,28.453681,2,0
SDS,SADULSHAHR,74.17270445,29.90264143,2,0
SDT,SADAT,83.308384,25.673309,6,0
SDUA,SADURA,75.137,33.675,2,0
SDV,SOMIDEVIPALLE,79.038111,15.4534,6,0
SEB,SON NAGAR,84.229273,24.882213,19,0
SED,SHEDBAL,74.752769,16.720293,2,0
SEE,SONPUR JN,85.166851,25.696849,71,0
SEG,SHEGAON,76.690331,20.801724,34,0
SEGM,SEVAGRAM,78.619225,20.739076,67,0
SEH,SEHORE,77.077882,23.215095,50,0
SEI,SHENDRI,75.552627,18.130093,2,0
SELU,SELU,76.433264,19.44806,32,0
SEM,SERAM,77.28353,17.180683,24,0
SEN,SENAPURA,74.68401195,13.71768018,2,0
SEO,SEOHARA,78.580977,29.204807,11,0
SEP,SODPUR,88.382193,22.698851,1,0
SET,SETTIHALLY,77.14191788,12.64422829,2,0
SEU,SENDRA,74.194143,26.077974,7,0
SEY,SEONI,79.545769,22.075431,2,0
SF,SETTIGUNTA,79.382302,13.87431,2,0
SFC,SAINTALA,83.335045,20.433878,7,0
SFG,SUBEDARGANJ,81.789897,25.439879,6,0
SFH,SAFEDABAD,81.11660123,26.89785737,1,0
SFM,SUNAM,75.808761,30.130335,15,0
SFW,SARANGPUR,76.48718722,23.58106419,8,0
SFX,SAFILGUDA,78.53311,17.461671,2,0
SFY,SHAJAPUR,76.297843,23.425074,24,0
SGAM,SAREIGRAM,82.205614,24.039636,4,0
SGBJ,SURGAON BANJARI,76.544215,21.946109,2,0
SGD,SONGADH,71.886759,21.728936,14,0
SGDM,SIGADAM,83.681441,18.360601,2,0
SGDP,SAGADAPATA,85.909396,21.244692,2,0
SGE,SANKARIDURG,77.870439,11.445732,6,0
SGF,SANGAT,74.83253,30.088059,8,0
SGG,SULTANGANJ,86.736175,25.24085,44,0
SGJ,SAFDARGANJ,81.36116,26.914454,5,0
SGKM,SRUNGAVRUKSHAM,81.601906,16.543756,2,0
SGL,SAGAULI JN,84.73934,26.758187,22,0
SGLA,SANGOLA,75.187581,17.435563,11,0
SGND,SHRIGONDA ROAD,74.641466,18.598243,8,0
SGNR,SHRI GANGANAGAR,73.871417,29.931792,17,7
SGO,SAUGOR,78.74292,23.84735,63,0
SGP,SOHAGPUR,78.194338,22.693813,15,0
SGR,SANGMESHWAR,73.546234,17.201999,10,0
SGRA,SANGARIA,74.466053,29.792508,12,0
SGRD,SARAGAON RD HLT,82.743775,22.019979,2,0
SGRE,SULGARE,74.909935,16.914611,2,0
SGRL,SINGRAULI,82.642735,24.204257,19,4
SGRM,SINGARAM,83.105004,19.110931,2,0
SGS,SHOGHI,77.124237,31.038759,5,0
SGUD,SILIGURI,88.414033,26.723574,1,0
SGUJ,SILIGURI JN,88.413663,26.723204,21,2
SGV,SARAGCHNI,88.244037,24.01772,4,0
SGZ,SHAMGARH,75.642842,24.191141,39,0
