train_no,train_name,source_code,source_name,des_code,des_name
'16218',SNSI MYS EXPRES,SNSI,SAINAGAR SHIRDI,MYS ,MYSORE JN      
'16227',TALGUPPA EXP   ,SBC ,BANGALORE CY JN,TLGP,TALGUPPA       
'16228',BANGALORE EXP  ,TLGP,TALGUPPA       ,SBC ,BANGALORE CY JN
'16229',MYS BSB EXP    ,MYS ,MYSORE JN      ,BSB ,VARANASI JN    
'16230',BSB MYS EXP    ,BSB ,VARANASI JN    ,MYS ,MYSORE JN      
'16231',MYSORE EXPRESS ,MV  ,MAYILADUTURAI J,MYS ,MYSORE JN      
'16232',MAILADUTURAI EX,MYS ,MYSORE JN      ,MV  ,MAYILADUTURAI J
'16235',MYSORE  EXP    ,TN  ,TUTICORIN      ,MYS ,MYSORE JN      
'16236',TUTICORIN EXP  ,MYS ,MYSORE JN      ,TN  ,TUTICORIN      
'16301',VENAD EXPRESS  ,SRR ,SHORANUR JN    ,TVC ,TRIVANDRUM CNTL
'16302',VENAD EXPRESS  ,TVC ,TRIVANDRUM CNTL,SRR ,SHORANUR JN    
'16303',VANCHINAD EXP  ,ERS ,ERNAKULAM JN   ,TVC ,TRIVANDRUM CNTL
'16304',VANCHINAD EXP  ,TVC ,TRIVANDRUM CNTL,ERS ,ERNAKULAM JN   
'16305',CANNANORE EXP  ,ERS ,ERNAKULAM JN   ,CAN ,KANNUR         
'16306',ERNAKULAM EXP  ,CAN ,KANNUR         ,ERS ,ERNAKULAM JN   
'16307',CANNANORE EXP  ,ALLP,ALLEPPEY       ,CAN ,KANNUR         
'16308',ALLEPPEY EXP   ,CAN ,KANNUR         ,ALLP,ALLEPPEY       
'16311',BKN KCVL EXPRES,BKN ,BIKANER JN     ,KCVL,KOCHUVELI      
'16312',BIKANER EXPRESS,KCVL,KOCHUVELI      ,BKN ,BIKANER JN     
'16313',CANNANORE EXP  ,ERS ,ERNAKULAM JN   ,CAN ,KANNUR         
'16314',ERNAKULAM EXP  ,CAN ,KANNUR         ,ERS ,ERNAKULAM JN   
'16315',KOCHUVELI EXP  ,SBC ,BANGALORE CY JN,KCVL,KOCHUVELI      
'16316',BANGALORE EXP  ,KCVL,KOCHUVELI      ,SBC ,BANGALORE CY JN
'16317',HIMSAGAR EXP   ,CAPE,KANYAKUMARI    ,JAT ,JAMMU TAWI     
'16318',HIMSAGAR EXP   ,JAT ,JAMMU TAWI     ,CAPE,KANYAKUMARI    
'16331',TRIVANDRAM EXP ,CSTM,MUMBAI CST     ,TVC ,TRIVANDRUM CNTL
'16332',MUMBAI EXPRESS ,TVC ,TRIVANDRUM CNTL,CSTM,MUMBAI CST     
'16333',VRL TVC EXPRESS,VRL ,VERAVAL        ,TVC ,TRIVANDRUM CNTL
'16334',VERAVAL EXPRESS,TVC ,TRIVANDRUM CNTL,VRL ,VERAVAL        
'16335',NAGERCOIL EXP  ,GIMB,GANDHIDHAM BG  ,NCJ ,NAGERCOIL JN   
'16336',GANDHIDHAM EXP ,NCJ ,NAGERCOIL JN   ,GIMB,GANDHIDHAM BG  
'16337',OKHA ERS EXPRES,OKHA,OKHA           ,ERS ,ERNAKULAM JN   
'16338',OKHA EXPRESS   ,ERS ,ERNAKULAM JN   ,OKHA,OKHA           
'16339',NAGARCOIL EXP  ,CSTM,MUMBAI CST     ,NCJ ,NAGERCOIL JN   
'16340',MUMBAI EXPRESS ,NCJ ,NAGERCOIL JN   ,CSTM,MUMBAI CST     
'16341',TRIVANDRUM EXP ,GUV ,GURUVAYUR      ,TVC ,TRIVANDRUM CNTL
'16342',GURUVAYUR EXP  ,TVC ,TRIVANDRUM CNTL,GUV ,GURUVAYUR      
'16343',AMRITHA EXPRESS,TVC ,TRIVANDRUM CNTL,PGTN,PALGHAT TOWN   
'16344',AMRITHA EXPRESS,PGTN,PALGHAT TOWN   ,TVC ,TRIVANDRUM CNTL
'16345',NETRAVATI EXP  ,LTT ,LOKMANYATILAK T,TVC ,TRIVANDRUM CNTL
'16346',NETRAVATHI EXP ,TVC ,TRIVANDRUM CNTL,LTT ,LOKMANYATILAK T
'16347',MANGALORE EXP  ,TVC ,TRIVANDRUM CNTL,MAQ ,MANGALORE CNTL 
'16348',TRIVANDRUM EXP ,MAQ ,MANGALORE CNTL ,TVC ,TRIVANDRUM CNTL
'16349',RAJYA RANI EXP ,TVC ,TRIVANDRUM CNTL,NIL ,NILAMBUR ROAD  
'16350',RAJYA RANI EXP ,NIL ,NILAMBUR ROAD  ,TVC ,TRIVANDRUM CNTL
'16351',NAGARCOIL EXP  ,CSTM,MUMBAI CST     ,NCJ ,NAGERCOIL JN   
'16352',NCJ MUMBAI EXP ,NCJ ,NAGERCOIL JN   ,CSTM,MUMBAI CST     
'16353',KCG NCJ EXP    ,KCG ,KACHEGUDA      ,NCJ ,NAGERCOIL JN   
'16354',KACHEGUDA EXP  ,NCJ ,NAGERCOIL JN   ,KCG ,KACHEGUDA      
'16359',ERS PATNA EXP  ,ERS ,ERNAKULAM JN   ,PNBE,PATNA JN       
'16360',PNBE ERS EXPRES,PNBE,PATNA JN       ,ERS ,ERNAKULAM JN   
'16381',KANYAKUMARI EXP,CSTM,MUMBAI CST     ,CAPE,KANYAKUMARI    
'16382',CAPE MUMBAI EXP,CAPE,KANYAKUMARI    ,CSTM,MUMBAI CST     
'16501',ADI YPR EXPRESS,ADI ,AHMEDABAD JN   ,YPR ,YESVANTPUR JN  
'16502',AHMADABAD EXP  ,YPR ,YESVANTPUR JN  ,ADI ,AHMEDABAD JN   
'16505',GIMB SBC EXPRES,GIMB,GANDHIDHAM BG  ,SBC ,BANGALORE CY JN
'16506',GANDHIDHAM EXP ,SBC ,BANGALORE CY JN,GIMB,GANDHIDHAM BG  
'16507',BGKT SBCEXP    ,BGKT,BHAGAT KI KOTHI,SBC ,BANGALORE CY JN
'16508',JODHPUR EXPRESS,SBC ,BANGALORE CY JN,JU  ,JODHPUR JN     
'16515',YPR KAWR EXPRES,YPR ,YESVANTPUR JN  ,KAWR,KARWAR         
'16516',KAWR YPR EXPRES,KAWR,KARWAR         ,YPR ,YESVANTPUR JN  
'16517',KANNUR  EXP    ,SBC ,BANGALORE CY JN,CAN ,KANNUR         
'16518',BANGALORE EXP  ,CAN ,KANNUR         ,SBC ,BANGALORE CY JN
'16523',KARWAR  EXP    ,SBC ,BANGALORE CY JN,KAWR,KARWAR         
'16524',BANGALORE EXP  ,KAWR,KARWAR         ,SBC ,BANGALORE CY JN
'16525',BANGALORE EXP  ,CAPE,KANYAKUMARI    ,SBC ,BANGALORE CY JN
'16526',KANYAKUMARI EXP,SBC ,BANGALORE CY JN,CAPE,KANYAKUMARI    
'16527',YPR CANNANORE E,YPR ,YESVANTPUR JN  ,CAN ,KANNUR         
'16528',YESVANTPUR EXP ,CAN ,KANNUR         ,YPR ,YESVANTPUR JN  
'16531',SBC GARIB NAWAJ,AII ,AJMER JN       ,SBC ,BANGALORE CY JN
'16532',GARIB NAWAZ EXP,SBC ,BANGALORE CY JN,AII ,AJMER JN       
'16533',BGKT SBC EXPRES,BGKT,BHAGAT KI KOTHI,SBC ,BANGALORE CY JN
'16534',SBC JODHPUR EXP,SBC ,BANGALORE CY JN,JU  ,JODHPUR JN     
'16535',GOLGUMBAZ EXP  ,MYS ,MYSORE JN      ,SUR ,SOLAPUR JN     
'16536',GOLGUMBAZ EXP  ,SUR ,SOLAPUR JN     ,MYS ,MYSORE JN      
'16537',NAGERCOIL  EXP ,SBC ,BANGALORE CY JN,NCJ ,NAGERCOIL JN   
'16557',RAJYARANI EXP  ,MYS ,MYSORE JN      ,SBC ,BANGALORE CY JN
'16558',RAJYARANI EXP  ,SBC ,BANGALORE CY JN,MYS ,MYSORE JN      
'16561',KOCHUVELI  ACEX,YPR ,YESVANTPUR JN  ,KCVL,KOCHUVELI      
'16562',KCVL YPR AC EXP,KCVL,KOCHUVELI      ,YPR ,YESVANTPUR JN  
'16565',MANGALOREEXP   ,YPR ,YESVANTPUR JN  ,MAQ ,MANGALORE CNTL 
'16566',YESVANTPUR  EXP,MAQ ,MANGALORE CNTL ,YPR ,YESVANTPUR JN  
'16569',YPR KCG EXP    ,YPR ,YESVANTPUR JN  ,KCG ,KACHEGUDA      
'16570',KCG YPR EXP    ,KCG ,KACHEGUDA      ,YPR ,YESVANTPUR JN  
'16571',YPR BIDR EXP   ,YPR ,YESVANTPUR JN  ,BIDR,BIDAR          
'16572',BIDR YPR EXP   ,BIDR,BIDAR          ,YPR ,YESVANTPUR JN  
'16573',PUDUCHERRY EXP ,YPR ,YESVANTPUR JN  ,PDY ,PUDUCHERRY     
'16574',YESVANTPUR EXP ,PDY ,PUDUCHERRY     ,YPR ,YESVANTPUR JN  
'16577',YPR HRR EXP    ,YPR ,YESVANTPUR JN  ,HRR ,HARIHAR        
'16578',HRR YPR EXP    ,HRR ,HARIHAR        ,YPR ,YESVANTPUR JN  
'16579',SHIMOGA EXP    ,YPR ,YESVANTPUR JN  ,SMET,SHIMOGA TOWN   
'16580',YESVANTHPUR EXP,SMET,SHIMOGA TOWN   ,YPR ,YESVANTPUR JN  
'16587',YPR BKN EXP    ,YPR ,YESVANTPUR JN  ,BKN ,BIKANER JN     
'16588',BKN YPR EXPRESS,BKN ,BIKANER JN     ,YPR ,YESVANTPUR JN  
'16589',RANI CHENNAMMA ,SBC ,BANGALORE CY JN,KOP ,C SHAHUMHARAJ T
'16590',RANICHENNAMA EX,KOP ,C SHAHUMHARAJ T,SBC ,BANGALORE CY JN
'16591',HAMPI EXPRESS  ,UBL ,HUBLI JN       ,MYS ,MYSORE JN      
'16592',HAMPI EXP      ,MYS ,MYSORE JN      ,UBL ,HUBLI JN       
'16593',NED SBC EXP    ,NED ,H SAHIB NANDED ,SBC ,BANGALORE CY JN
'16594',SBC NANDED EXP ,SBC ,BANGALORE CY JN,NED ,H SAHIB NANDED 
'16603',MAVELI EXPRESS ,MAQ ,MANGALORE CNTL ,TVC ,TRIVANDRUM CNTL
'16604',MAVELI EXPRESS ,TVC ,TRIVANDRUM CNTL,MAQ ,MANGALORE CNTL 
'16605',ERNAD EXPRESS  ,MAQ ,MANGALORE CNTL ,NCJ ,NAGERCOIL JN   
'16606',ERNAD EXPRESS  ,NCJ ,NAGERCOIL JN   ,MAQ ,MANGALORE CNTL 
'16609',COIMBATORE EXP ,NCJ ,NAGERCOIL JN   ,CBE ,COIMBATORE JN  
'16610',NAGERCOIL EXP  ,CBE ,COIMBATORE JN  ,NCJ ,NAGERCOIL JN   
'16611',TN CBE LINK EXP,TN  ,TUTICORIN      ,CBE ,COIMBATORE JN  
'16612',CBE TN LINK EXP,CBE ,COIMBATORE JN  ,TN  ,TUTICORIN      
'16613',COIMBATORE EXP ,RJT ,RAJKOT JN      ,CBE ,COIMBATORE JN  
'16614',RAJKOT EXPRESS ,CBE ,COIMBATORE JN  ,RJT ,RAJKOT JN      
'16615',CHEMMOZHI EXP  ,MQ  ,MANNARGUDI     ,CBE ,COIMBATORE JN  
'16616',CHEMMOZHI EXP  ,CBE ,COIMBATORE JN  ,MQ  ,MANNARGUDI     
'16617',COIMBATORE EXP ,RMM ,RAMESWARAM     ,CBE ,COIMBATORE JN  
'16618',RAMESWARAM EXP ,CBE ,COIMBATORE JN  ,RMM ,RAMESWARAM     
'16629',MALABAR EXP    ,TVC ,TRIVANDRUM CNTL,MAQ ,MANGALORE CNTL 
'16630',MALABAR EXPRESS,MAQ ,MANGALORE CNTL ,TVC ,TRIVANDRUM CNTL
'16649',PARASURAM EXP  ,MAQ ,MANGALORE CNTL ,NCJ ,NAGERCOIL JN   
'16650',PARASURAM EXP  ,NCJ ,NAGERCOIL JN   ,MAQ ,MANGALORE CNTL 
'16687',NAVYUG EXP     ,MAQ ,MANGALORE CNTL ,JAT ,JAMMU TAWI     
'16688',NAVYUG EXPRESS ,JAT ,JAMMU TAWI     ,MAQ ,MANGALORE CNTL 
'16713',RAMESWARAM EXP ,MS  ,CHENNAI EGMORE ,RMM ,RAMESWARAM     
'16714',RMM CHENNAI EXP,RMM ,RAMESWARAM     ,MS  ,CHENNAI EGMORE 
'16723',ANANTAPURI EXP ,MS  ,CHENNAI EGMORE ,TVC ,TRIVANDRUM CNTL
'16724',ANANTAPURI EXP ,TVC ,TRIVANDRUM CNTL,MS  ,CHENNAI EGMORE 
'16733',RMM OKHA EXPRES,RMM ,RAMESWARAM     ,OKHA,OKHA           
'16734',RAMESWARAM EXP ,OKHA,OKHA           ,RMM ,RAMESWARAM     
'16779',TPTY RMM EXP   ,TPTY,TIRUPATI       ,RMM ,RAMESWARAM     
'16780',RMM TPTY EXP   ,RMM ,RAMESWARAM     ,TPTY,TIRUPATI       
'16787',TEN JAMMU EXP  ,TEN ,TIRUNELVELI    ,JAT ,JAMMU TAWI     
'16853',TRICHY EXPRESS ,MS  ,CHENNAI EGMORE ,TPJ ,TIRUCHCHIRAPALI
'16854',CHENNAI EXPRESS,TPJ ,TIRUCHCHIRAPALI,MS  ,CHENNAI EGMORE 
'16855',MANGALORE EXP  ,PDY ,PUDUCHERRY     ,MAQ ,MANGALORE CNTL 
'16856',PUDUCHERRY EXP ,MAQ ,MANGALORE CNTL ,PDY ,PUDUCHERRY     
'16857',MANGALORE EXP  ,PDY ,PUDUCHERRY     ,MAQ ,MANGALORE CNTL 
'16858',PUDUCHERRY EXP ,MAQ ,MANGALORE CNTL ,PDY ,PUDUCHERRY     
'16859',MS MANGALORE EX,MS  ,CHENNAI EGMORE ,MAQ ,MANGALORE CNTL 
'16860',MAQ CHENNAI EXP,MAQ ,MANGALORE CNTL ,MS  ,CHENNAI EGMORE 
'16861',PDY CAPE EXPRES,PDY ,PUDUCHERRY     ,CAPE,KANYAKUMARI    
'16862',PUDUCHERRY EXP ,CAPE,KANYAKUMARI    ,PDY ,PUDUCHERRY     
'16863',BGKT MQ EXPRESS,BGKT,BHAGAT KI KOTHI,MQ  ,MANNARGUDI     
'16864',MQ BGKT EXP    ,MQ  ,MANNARGUDI     ,BGKT,BHAGAT KI KOTHI
'17001',SNSI SC EXP    ,SNSI,SAINAGAR SHIRDI,SC  ,SECUNDERABAD JN
'17002',SC SNSI EXP    ,SC  ,SECUNDERABAD JN,SNSI,SAINAGAR SHIRDI
'17005',HYB RXL EXPRESS,HYB ,HYDERABAD DECAN,RXL ,RAXAUL JN      
'17006',DBG HYB EXPRESS,RXL ,RAXAUL JN      ,HYB ,HYDERABAD DECAN
'17007',SC DBG EXPRESS ,SC  ,SECUNDERABAD JN,DBG ,DARBHANGA JN   
'17008',DBG SC EXPRESS ,DBG ,DARBHANGA JN   ,SC  ,SECUNDERABAD JN
'17013',PUNE HYB EXPRES,PUNE,PUNE JN        ,HYB ,HYDERABAD DECAN
'17014',HYB PUNE EXP   ,HYB ,HYDERABAD DECAN,PUNE,PUNE JN        
'17015',VISAKHA EXPRESS,BBS ,BHUBANESWAR    ,SC  ,SECUNDERABAD JN
'17016',VISAKHA EXP    ,SC  ,SECUNDERABAD JN,BBS ,BHUBANESWAR    
'17017',RJT SC EXPRESS ,RJT ,RAJKOT JN      ,SC  ,SECUNDERABAD JN
'17018',RAJKOT EXPRESS ,SC  ,SECUNDERABAD JN,RJT ,RAJKOT JN      
'17019',AII HYB EXP    ,AII ,AJMER JN       ,HYB ,HYDERABAD DECAN
'17020',HYB AII  EXP   ,HYB ,HYDERABAD DECAN,AII ,AJMER JN       
'17023',TUNGABHADRA EXP,SC  ,SECUNDERABAD JN,KRNT,KURNOOL CITY   
'17024',TUNGABHADRA EXP,KRNT,KURNOOL CITY   ,SC  ,SECUNDERABAD JN
'17025',MUGR SC EXPRESS,MUGR,MANUGURU       ,SC  ,SECUNDERABAD JN
'17026',SC MUGR EXPRESS,SC  ,SECUNDERABAD JN,MUGR,MANUGURU       
'17031',HYDERABAD EXP  ,CSTM,MUMBAI CST     ,HYB ,HYDERABAD DECAN
'17032',MUMBAI EXP     ,HYB ,HYDERABAD DECAN,CSTM,MUMBAI CST     
'17035',KAGHAZNAGAR EXP,SC  ,SECUNDERABAD JN,SKZR,SIRPUR KAGAZNGR
'17036',KAGHAZNAGAR EXP,SKZR,SIRPUR KAGAZNGR,SC  ,SECUNDERABAD JN
'17037',SC BKN EXP     ,SC  ,SECUNDERABAD JN,BKN ,BIKANER JN     
'17038',BKN SC EXP     ,BKN ,BIKANER JN     ,SC  ,SECUNDERABAD JN
'17057',DEVAGIRI EXP   ,CSTM,MUMBAI CST     ,SC  ,SECUNDERABAD JN
'17058',DEVAGIRI EXP   ,SC  ,SECUNDERABAD JN,CSTM,MUMBAI CST     
'17063',AJANTA EXPRESS ,MMR ,MANMAD JN      ,SC  ,SECUNDERABAD JN
'17064',AJANTA EXPRESS ,SC  ,SECUNDERABAD JN,MMR ,MANMAD JN      
'17201',GOLCONDA EXP   ,GNT ,GUNTUR JN      ,SC  ,SECUNDERABAD JN
'17202',GOLCONDA EXP   ,SC  ,SECUNDERABAD JN,GNT ,GUNTUR JN      
'17203',BVC KAKINADA EX,BVC ,BHAVNAGAR TRMUS,CCT ,KAKINADA TOWN  
'17204',CCT BVC EXPRESS,CCT ,KAKINADA TOWN  ,BVC ,BHAVNAGAR TRMUS
'17205',SNSI CCT EXP   ,SNSI,SAINAGAR SHIRDI,CCT ,KAKINADA TOWN  
'17206',CCT  SNSI  EXP ,CCT ,KAKINADA TOWN  ,SNSI,SAINAGAR SHIRDI
'17207',SNSI BZA EXP   ,SNSI,SAINAGAR SHIRDI,BZA ,VIJAYAWADA JN  
'17208',BZA SNSI EXP   ,BZA ,VIJAYAWADA JN  ,SNSI,SAINAGAR SHIRDI
'17209',SESHADRI EXPRES,SBC ,BANGALORE CY JN,CCT ,KAKINADA TOWN  
'17210',SHESHADRI EXP  ,CCT ,KAKINADA TOWN  ,SBC ,BANGALORE CY JN
'17211',KONDAVEEDU EXP ,MTM ,MACHILIPATNAM  ,YPR ,YESVANTPUR JN  
'17212',KONDAVEEDU EXP ,YPR ,YESVANTPUR JN  ,MTM ,MACHILIPATNAM  
'17213',NS NSL EXP     ,NS  ,NARASAPUR      ,NSL ,NAGARSOL       
'17214',NSL NS EXP     ,NSL ,NAGARSOL       ,NS  ,NARASAPUR      
'17221',COA  LTT EXPRES,COA ,KAKINADA PORT  ,LTT ,LOKMANYATILAK T
'17222',LTT COA EXPRESS,LTT ,LOKMANYATILAK T,COA ,KAKINADA PORT  
'17225',AMARAVATHI EXP ,BZA ,VIJAYAWADA JN  ,UBL ,HUBLI JN       
'17226',AMARAVATI EXP  ,UBL ,HUBLI JN       ,BZA ,VIJAYAWADA JN  
'17229',SABARI EXPRESS ,TVC ,TRIVANDRUM CNTL,HYB ,HYDERABAD DECAN
'17230',SABARI EXP     ,HYB ,HYDERABAD DECAN,TVC ,TRIVANDRUM CNTL
'17231',NS NSL EXP     ,NS  ,NARASAPUR      ,NSL ,NAGARSOL       
'17232',NSL NS EXP     ,NSL ,NAGARSOL       ,NS  ,NARASAPUR      
'17233',BHAGYANAGAR EXP,SC  ,SECUNDERABAD JN,BPQ ,BALHARSHAH     
'17234',BHAGYANAGAR EXP,BPQ ,BALHARSHAH     ,SC  ,SECUNDERABAD JN
'17235',NAGERCOIL EXP  ,SBC ,BANGALORE CY JN,NCJ ,NAGERCOIL JN   
'17236',BANGALORE EXP  ,NCJ ,NAGERCOIL JN   ,SBC ,BANGALORE CY JN
'17239',SIMHADRI EXP   ,GNT ,GUNTUR JN      ,VSKP,VISAKHAPATNAM  
'17240',SIMHADRI EXPRES,VSKP,VISAKHAPATNAM  ,GNT ,GUNTUR JN      
'17249',MTM SC EXP     ,MTM ,MACHILIPATNAM  ,SC  ,SECUNDERABAD JN
'17250',MACHILIPTNM EXP,SC  ,SECUNDERABAD JN,MTM ,MACHILIPATNAM  
'17255',NS HYDRABAD EXP,NS  ,NARASAPUR      ,HYB ,HYDERABAD DECAN
'17256',NARASAPUR EXP  ,HYB ,HYDERABAD DECAN,NS  ,NARASAPUR      
'17301',MYS DHARWAD EXP,MYS ,MYSORE JN      ,DWR ,DHARWAR        
'17302',DWR MYSORE EXP ,DWR ,DHARWAR        ,MYS ,MYSORE JN      
'17305',NZM LINK EXP   ,UBL ,HUBLI JN       ,NZM ,H NIZAMUDDIN   
'17307',BASAVA EXPRESS ,MYS ,MYSORE JN      ,BGK ,BAGALKOT       
'17308',BASAVA EXPRESS ,BGK ,BAGALKOT       ,MYS ,MYSORE JN      
'17309',YPR VASCO EXP  ,YPR ,YESVANTPUR JN  ,VSG ,VASCO DA GAMA  
'17310',YPR BIWEEKLY EX,VSG ,VASCO DA GAMA  ,YPR ,YESVANTPUR JN  
'17311',MAS VASCO EXP  ,MAS ,CHENNAI CENTRAL,VSG ,VASCO DA GAMA  
'17312',VSG CHENNAI EXP,VSG ,VASCO DA GAMA  ,MAS ,CHENNAI CENTRAL
'17313',MAS HUBLI EXP  ,MAS ,CHENNAI CENTRAL,UBL ,HUBLI JN       
'17314',UBL CHENNAI EXP,UBL ,HUBLI JN       ,MAS ,CHENNAI CENTRAL
'17315',VELANKANNI EXP ,VSG ,VASCO DA GAMA  ,VLNK,VELLANKANNI    
'17316',VLNK VSG EXP   ,VLNK,VELLANKANNI    ,VSG ,VASCO DA GAMA  
'17317',LOKAMANYA TT EX,UBL ,HUBLI JN       ,LTT ,LOKMANYATILAK T
'17318',LTT HUBLI EXP  ,LTT ,LOKMANYATILAK T,UBL ,HUBLI JN       
'17319',SECUNDRABAD EXP,UBL ,HUBLI JN       ,SC  ,SECUNDERABAD JN
'17320',SC  UBL EXP    ,SC  ,SECUNDERABAD JN,UBL ,HUBLI JN       
'17321',UBL LTT EXP    ,UBL ,HUBLI JN       ,LTT ,LOKMANYATILAK T
'17322',LTT HUBLI EXP  ,LTT ,LOKMANYATILAK T,UBL ,HUBLI JN       
'17401',TPTY MTM NS EXP,TPTY,TIRUPATI       ,MTM ,MACHILIPATNAM  
'17402',MTM TPTY EXP   ,MTM ,MACHILIPATNAM  ,TPTY,TIRUPATI       
'17404',NS  TPTY EXP   ,NS  ,NARASAPUR      ,TPTY,TIRUPATI       
'17405',KRISHNA EXPRESS,TPTY,TIRUPATI       ,ADB ,ADILABAD       
'17406',KRISHNA EXP    ,ADB ,ADILABAD       ,TPTY,TIRUPATI       
'17407',PAMANI EXPRESS ,TPTY,TIRUPATI       ,MQ  ,MANNARGUDI     
'17408',TIRUPATI EXPRES,MQ  ,MANNARGUDI     ,TPTY,TIRUPATI       
'17411',MAHALAXMI EXP  ,CSTM,MUMBAI CST     ,KOP ,C SHAHUMHARAJ T
'17412',MAHALAXMI EXP  ,KOP ,C SHAHUMHARAJ T,CSTM,MUMBAI CST     
'17415',HARIPRIYA EXP  ,TPTY,TIRUPATI       ,KOP ,C SHAHUMHARAJ T
'17416',HARIPRIYA EXP  ,KOP ,C SHAHUMHARAJ T,TPTY,TIRUPATI       
'17429',RAYALASEEMA EXP,HYB ,HYDERABAD DECAN,TPTY,TIRUPATI       
'17430',RAYALASEEMA EXP,TPTY,TIRUPATI       ,HYB ,HYDERABAD DECAN
'17479',PURI TPTY EXP  ,PURI,PURI           ,TPTY,TIRUPATI       
'17480',TPTY PURI EXP  ,TPTY,TIRUPATI       ,PURI,PURI           
'17481',BSP TPTY EXPRES,BSP ,BILASPUR JN    ,TPTY,TIRUPATI       
'17482',TPTY BSP EXP   ,TPTY,TIRUPATI       ,BSP ,BILASPUR JN    
'17487',TIRUMALA EXP   ,TPTY,TIRUPATI       ,VSKP,VISAKHAPATNAM  
'17488',TIRUMALA EXPRES,VSKP,VISAKHAPATNAM  ,TPTY,TIRUPATI       
'17603',KCG YPR EXP    ,KCG ,KACHEGUDA      ,YPR ,YESVANTPUR JN  
'17604',KACHEGUDA EXP  ,YPR ,YESVANTPUR JN  ,KCG ,KACHEGUDA      
'17605',MAQ KCG EXPRESS,MAQ ,MANGALORE CNTL ,KCG ,KACHEGUDA      
'17606',KCG  MAQ  EXP  ,KCG ,KACHEGUDA      ,MAQ ,MANGALORE CNTL 
'17609',PNBE  PAU EXP  ,PNBE,PATNA JN       ,PAU ,PURNA JN       
'17610',PAU PNBE EXP   ,PAU ,PURNA JN       ,PNBE,PATNA JN       
'17613',PUNE NANDED EXP,PUNE,PUNE JN        ,NED ,H SAHIB NANDED 
'17614',NED PUNE EXP   ,NED ,H SAHIB NANDED ,PUNE,PUNE JN        
'17615',KCG MDU EXP    ,KCG ,KACHEGUDA      ,MDU ,MADURAI JN     
'17616',KACHEGUDA EXP  ,MDU ,MADURAI JN     ,KCG ,KACHEGUDA      
'17617',TAPOVAN EXPRESS,CSTM,MUMBAI CST     ,NED ,H SAHIB NANDED 
'17618',TAPOVAN EXP    ,NED ,H SAHIB NANDED ,CSTM,MUMBAI CST     
'17619',AWB NED EXP    ,AWB ,AURANGABAD     ,NED ,H SAHIB NANDED 
'17620',NED AWB EXP    ,NED ,H SAHIB NANDED ,AWB ,AURANGABAD     
'17621',AWB RU EXPRESS ,AWB ,AURANGABAD     ,RU  ,RENIGUNTA JN   
'17622',RU AWB EXPRESS ,RU  ,RENIGUNTA JN   ,AWB ,AURANGABAD     
'17623',NED BKN EXP    ,NED ,H SAHIB NANDED ,BKN ,BIKANER JN     
'17624',BKN NED EXP    ,BKN ,BIKANER JN     ,NED ,H SAHIB NANDED 
'17639',KCG AK EXP     ,KCG ,KACHEGUDA      ,AK  ,AKOLA JN       
'17640',AK KCG EXP     ,AK  ,AKOLA JN       ,KCG ,KACHEGUDA      
'17643',CIRCAR EXP     ,MS  ,CHENNAI EGMORE ,COA ,KAKINADA PORT  
'17644',CIRCAR EXP     ,COA ,KAKINADA PORT  ,MS  ,CHENNAI EGMORE 
'17651',KACHEGUDA  EXP ,MS  ,CHENNAI EGMORE ,KCG ,KACHEGUDA      
'17652',KCG MS EXP     ,KCG ,KACHEGUDA      ,MS  ,CHENNAI EGMORE 
'17687',MARATHWADA PS E,MMR ,MANMAD JN      ,DAB ,DHARMABAD      
'17688',MARATHWADA EXP ,DAB ,DHARMABAD      ,MMR ,MANMAD JN      
'18001',KANDARI EXPRESS,HWH ,HOWRAH JN      ,DGHA,DIGHA FLAG STN 
'18002',KANDARI EXPRESS,DGHA,DIGHA FLAG STN ,HWH ,HOWRAH JN      
'18005',HWH KORAPUT EXP,HWH ,HOWRAH JN      ,JDB ,JAGDALPUR      
'18006',KORAPUT HWH EXP,JDB ,JAGDALPUR      ,HWH ,HOWRAH JN      
'18009',SRC AII EXPRESS,SRC ,SANTRAGACHI JN ,AII ,AJMER JN       
'18010',SANTRAGACHI EXP,AII ,AJMER JN       ,SRC ,SANTRAGACHI JN 
'18029',LTT SHALIMAR EX,LTT ,LOKMANYATILAK T,SHM ,SHALIMAR       
'18030',SHM LTT EXPRESS,SHM ,SHALIMAR       ,LTT ,LOKMANYATILAK T
'18047',AMARAVATHI EXP ,HWH ,HOWRAH JN      ,VSG ,VASCO DA GAMA  
'18048',VSG HOWRAH EXP ,VSG ,VASCO DA GAMA  ,HWH ,HOWRAH JN      
'18101',TATA JAT EXP   ,TATA,TATANAGAR JN   ,JAT ,JAMMU TAWI     
'18103',JALIANWALA B EX,TATA,TATANAGAR JN   ,ASR ,AMRITSAR JN    
'18104',JALIANWALA B EX,ASR ,AMRITSAR JN    ,TATA,TATANAGAR JN   
'18105',ROU BBS INT EXP,ROU ,ROURKELA       ,BBS ,BHUBANESWAR    
'18106',BBS ROU INT EXP,BBS ,BHUBANESWAR    ,ROU ,ROURKELA       
'18107',ROU KRPU EXPRES,ROU ,ROURKELA       ,KRPU,KORAPUT        
'18108',KRPU ROU EXPRES,KRPU,KORAPUT        ,ROU ,ROURKELA       
'18109',ROU MURI JAT EX,ROU ,ROURKELA       ,JAT ,JAMMU TAWI     
